OpenJDK 64-Bit Server VM warning: Options -Xverify:none and -noverify were deprecated in JDK 13 and will likely be removed in a future release.

  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
  '  |____| .__|_| |_|_| |_\__, | / / / /
 =========|_|==============|___/=/_/_/_/
 :: Spring Boot ::        (v2.3.7.RELEASE)

2021-06-18 19:39:05.472 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonPoint as reading converter.
2021-06-18 19:39:05.472 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonPolygon as reading converter.
2021-06-18 19:39:05.472 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonLineString as reading converter.
2021-06-18 19:39:05.472 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiLineString as reading converter.
2021-06-18 19:39:05.473 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiPoint as reading converter.
2021-06-18 19:39:05.473 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiPolygon as reading converter.
2021-06-18 19:39:05.473 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonGeometryCollection as reading converter.
2021-06-18 19:39:05.473 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to interface org.springframework.data.mongodb.core.geo.GeoJson as reading converter.
2021-06-18 19:39:05.473 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class java.time.LocalDateTime as reading converter.
2021-06-18 19:39:05.473 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.LocalDateTime to class java.util.Date as writing converter.
2021-06-18 19:39:05.473 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class java.time.LocalDate as reading converter.
2021-06-18 19:39:05.473 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.LocalDate to class java.util.Date as writing converter.
2021-06-18 19:39:05.474 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class java.time.LocalTime as reading converter.
2021-06-18 19:39:05.474 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.LocalTime to class java.util.Date as writing converter.
2021-06-18 19:39:05.474 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Date to class java.time.Instant as reading converter.
2021-06-18 19:39:05.474 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.Instant to class java.util.Date as writing converter.
2021-06-18 19:39:05.474 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Skipping converter from class java.time.LocalDateTime to class java.time.Instant as reading converter. class java.time.LocalDateTime is not a store supported simple type!
2021-06-18 19:39:05.474 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Skipping converter from class java.time.Instant to class java.time.LocalDateTime as reading converter. class java.time.Instant is not a store supported simple type!
2021-06-18 19:39:05.474 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.ZoneId to class java.lang.String as writing converter.
2021-06-18 19:39:05.474 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.ZoneId as reading converter.
2021-06-18 19:39:05.474 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.Duration to class java.lang.String as writing converter.
2021-06-18 19:39:05.475 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.Duration as reading converter.
2021-06-18 19:39:05.475 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.time.Period to class java.lang.String as writing converter.
2021-06-18 19:39:05.475 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.Period as reading converter.
2021-06-18 19:39:05.475 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.LocalDate as reading converter.
2021-06-18 19:39:05.475 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.LocalDateTime as reading converter.
2021-06-18 19:39:05.475 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.time.Instant as reading converter.
2021-06-18 19:39:05.478  INFO 41855 --- [73.56.168:27017] org.mongodb.driver.connection            : Opened connection [connectionId{localValue:1, serverValue:3418}] to 20.73.56.168:27017
2021-06-18 19:39:05.509  INFO 41855 --- [73.56.168:27017] org.mongodb.driver.cluster               : Monitor thread successfully connected to server with description ServerDescription{address=20.73.56.168:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=9, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=28911114}
2021-06-18 19:39:05.572 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Locale to class java.lang.String as writing converter.
2021-06-18 19:39:05.572 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.Character to class java.lang.String as writing converter.
2021-06-18 19:39:05.572 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.math.BigDecimal to class java.lang.String as writing converter.
2021-06-18 19:39:05.573 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.math.BigDecimal to class org.bson.types.Decimal128 as writing converter.
2021-06-18 19:39:05.573 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.math.BigDecimal as reading converter.
2021-06-18 19:39:05.573 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.types.Decimal128 to class java.math.BigDecimal as reading converter.
2021-06-18 19:39:05.573 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.math.BigInteger to class java.lang.String as writing converter.
2021-06-18 19:39:05.573 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.math.BigInteger as reading converter.
2021-06-18 19:39:05.574 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.net.URL to class java.lang.String as writing converter.
2021-06-18 19:39:05.574 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.net.URL as reading converter.
2021-06-18 19:39:05.574 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class java.lang.String as reading converter.
2021-06-18 19:39:05.574 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.query.Term to class java.lang.String as writing converter.
2021-06-18 19:39:05.575 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.script.NamedMongoScript to class org.bson.Document as writing converter.
2021-06-18 19:39:05.575 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.script.NamedMongoScript as reading converter.
2021-06-18 19:39:05.575 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.Currency to class java.lang.String as writing converter.
2021-06-18 19:39:05.575 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.util.Currency as reading converter.
2021-06-18 19:39:05.575 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.concurrent.atomic.AtomicInteger to class java.lang.Integer as writing converter.
2021-06-18 19:39:05.575 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.util.concurrent.atomic.AtomicLong to class java.lang.Long as writing converter.
2021-06-18 19:39:05.575 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.Long to class java.util.concurrent.atomic.AtomicLong as reading converter.
2021-06-18 19:39:05.576 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.Integer to class java.util.concurrent.atomic.AtomicInteger as reading converter.
2021-06-18 19:39:05.576 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.types.Binary to class [B as reading converter.
2021-06-18 19:39:05.576 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.BsonTimestamp to class java.time.Instant as reading converter.
2021-06-18 19:39:05.576 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.net.URI to class java.lang.String as writing converter.
2021-06-18 19:39:05.577 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class java.lang.String to class java.net.URI as reading converter.
2021-06-18 19:39:05.577 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.geo.Box to class org.bson.Document as writing converter.
2021-06-18 19:39:05.577 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.geo.Polygon to class org.bson.Document as writing converter.
2021-06-18 19:39:05.577 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.geo.Circle to class org.bson.Document as writing converter.
2021-06-18 19:39:05.577 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.geo.Sphere to class org.bson.Document as writing converter.
2021-06-18 19:39:05.577 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.geo.Box as reading converter.
2021-06-18 19:39:05.577 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.geo.Polygon as reading converter.
2021-06-18 19:39:05.577 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.geo.Circle as reading converter.
2021-06-18 19:39:05.577 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.Sphere as reading converter.
2021-06-18 19:39:05.578 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.geo.Point as reading converter.
2021-06-18 19:39:05.578 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.geo.Point to class org.bson.Document as writing converter.
2021-06-18 19:39:05.578 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.query.GeoCommand to class org.bson.Document as writing converter.
2021-06-18 19:39:05.578 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from interface org.springframework.data.mongodb.core.geo.GeoJson to class org.bson.Document as writing converter.
2021-06-18 19:39:05.578 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.geo.GeoJsonPoint to class org.bson.Document as writing converter.
2021-06-18 19:39:05.578 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.springframework.data.mongodb.core.geo.GeoJsonPolygon to class org.bson.Document as writing converter.
2021-06-18 19:39:05.578 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonPoint as reading converter.
2021-06-18 19:39:05.579 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonPolygon as reading converter.
2021-06-18 19:39:05.579 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonLineString as reading converter.
2021-06-18 19:39:05.579 DEBUG 41855 --- [           main] o.s.data.convert.CustomConversions       : Adding converter from class org.bson.Document to class org.springframework.data.mongodb.core.geo.GeoJsonMultiLineString as reading converter.
